msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
fqutCPRDizNRHLijCOvjpvG5Sl/Q4JQczZt7Ncl6/rk=,41,30,129,129,1,20161206,20170107,0
oikmAqXsafHNI3C83+BkkmKb6TAkLtYPGDh2DozizoM=,40,30,149,149,1,20160803,20160902,0
e9no373Piyh7VcZCrlJBcmH2661Io6I4+PjvZqeKZZg=,36,30,180,180,1,20160916,20160915,1
oUGWgL9/9HRFhDim6stWGf0Wb1iWscu/P5eQeddFgxM=,41,30,99,99,1,20161018,20161118,0
zylvcEQlj4bg0m9Qi561BFohNNC6P+MKswmvtMe2oac=,36,30,180,180,0,20160828,20160927,0
myj6wwglI2a41wm8WCDhB0Iv5hgVjjHXBt2T6Yn2ofo=,41,30,99,99,1,20161203,20170103,0
nxvLgAL3rP9e6WuXY+A0+IXORTeBl4VBVKOqpbP+OSc=,40,30,149,149,1,20161126,20161225,0
CcQvJ6dC+ulPy5MRkjT5IlDWVrlPJsChtvxau9qRtt8=,38,30,149,149,0,20161113,20161213,0
9czY05TbEx2+V113pa/18tN+6G/G+4m8TtxOXdsTJhs=,31,30,149,149,1,20160831,20160930,0
i0JZYY9sC815g9Yf0pweWM0cb8Inx2RxkjDpQT4Hib0=,39,30,149,149,1,20160731,20161005,0
ZsnJy4QYcF+r0g5U2L2QoDF/HxanuE3oYOOiyjNR6l8=,41,30,99,99,1,20161207,20170107,0
Jd6Q23XsGBmWfdXOpaygHXTw/2RsUeZi1Vh3y5a4q6g=,40,30,149,149,1,20160814,20160913,0
eOWQUjJNyeKLepxefjzqEyoNJTd2Ogur6kCVxllzj2g=,41,30,99,99,1,20160923,20161023,0
uGG/vcBnblBe9h8jLFrshLGvYJzSyXY1sHeDmNISRag=,36,30,180,180,0,20161110,20161210,0
m4Unc2a8HBvH/qUBXxR4sxxDsOc/kZZm3qZxNiRKWD4=,40,30,149,149,1,20161114,20161216,0
82D04k/l6CNRg6/DVKR68mF/UdIME5kCw2Azhg7rKec=,37,30,149,149,1,20160717,20160816,0
fcdqtk9aTE8vie3Wo/CpYgASjhHtrFWGWUGBCQ54Ry8=,41,30,149,149,1,20160822,20160922,0
s/kFFBO7LJ69YONhFzbmHDkpC7+RbDiHLsRl17R9HaU=,41,30,99,99,1,20160831,20160930,0
XvXgGrTClJiOhbIMpL8MsMbzd030W2pYjxvrijMPaBI=,34,30,149,149,1,20161130,20161231,0
FqkqxqMmw6cRjLXSgWaGG74mXb4wjIsecV4FxzQarWU=,34,30,149,149,1,20161231,20170131,0
cgg72y6FoEobjR+HHjCtJqg/NVrYciNjWYolWiu2y9g=,41,30,149,149,1,20160731,20160831,0
0odFw0dw+Y11hrk1vhhM3FUIQyXDUrLjaH5ykfCPQhM=,41,30,99,99,1,20160720,20160820,0
rfg2Q0B3ua3MQVuMHBDKLDRnpHJlEraPiD/NggCn/2k=,41,30,149,149,1,20161205,20170105,0
9AeA4gkOBnjYFMgW9qVYfdflQYrrBLMBI70wjhvHho8=,41,30,129,129,1,20160806,20160907,0
3x3oGHZax5oGZqOzpjgGq+FDRpIBkHYokWPp6BWFebE=,41,30,99,99,1,20160706,20160806,0
VtKeS0gOKS36wZNVT89E8lcArxgHHyL1VtrdhgTWZrA=,29,30,180,180,0,20160830,20160929,0
TraLncJhRxp7DFcmQXXuMQ7B3/qY5ElMugD2tbCjcNg=,41,30,99,99,1,20160909,20161009,0
+wiIShNwriSPbzf7nGHpsPx28VpCWvg3kLd2hI/aO0c=,39,30,149,149,1,20160831,20161022,0
Rb4WFt+5LSzDSSltn5ICfuM/QlZDjVRCwWp8T7tYSxU=,39,30,149,149,1,20160831,20161005,0
I0OAp7SiMFdEgQVxoBA1OYCbUJYfn2TyT48oP7Oq6uA=,31,30,149,149,1,20161231,20170131,0
BGaAzJGrksI6aDh079+IVGwtvzQ+l4Ewx7VNGghCGQc=,41,30,149,149,1,20160906,20161006,0
Q24SYPnS2iGCXT4cV/v6/OouPrbTFOt15K5wDrfzuAk=,41,30,149,149,1,20161027,20161128,0
5Z9g4+Jl4/5ZzhfvgpK8YD2cqmqKFzwKeqOT5fwozAQ=,40,30,149,149,1,20161205,20170107,0
EONOxy/2HvizWrWXOD+HMtlJM1fzy3h72uXB7T8KCTE=,41,30,99,99,1,20160721,20160821,0
vbvFKQMEHIjLMgTmfsaCscqw09CgiUA8gdPRkmyhuWU=,41,30,99,99,1,20161126,20161226,0
OeiqNJyYizRhUfbjuASNETYWVW1DEPo2U5AAOeKaRfc=,41,30,99,99,1,20160909,20161009,0
uSKRgOzCu4b+uUr0GWFpaiTwJILNPVHrqljoWNtcJjA=,41,30,149,149,1,20160903,20161003,0
mRzByn5xSNmPtwnXajfHktk3MkdvatGNF5k096+A9E4=,41,30,149,149,1,20161025,20161127,0
17/DdoljrtaYUtSqLQNLgsyQs2+S4oOEXGv0tmvnwIo=,41,30,149,149,1,20161206,20170106,0
qR/HsD3YkoZmJ8+Ohcq6JbeAeTKpwEmUdjQv6q+L4xw=,41,30,99,99,1,20161211,20170111,0
ct154iyeauG8S4wN90X/FL2xUmoxt1/G+Xtv0iVtLKk=,39,30,149,149,1,20161031,20161211,0
A/6+1tCXRiO23R36ABtCyedwDNPulH9r3ZjNLyQQNU4=,39,30,149,149,1,20160831,20161012,0
jg7rgSd+syhCcH+KYR357ZQRp0tvw92w1k/3uqXbETY=,38,30,149,149,0,20160901,20161001,0
U17RxUKDG4Tw6x0sF4iPlErEeKS1gpn1H8FtPiAx4Wc=,41,30,99,99,1,20161130,20161231,0
OAp2UssG6UTOazPceitHNSOt2RE+DqXp4yjSE6tDCwM=,34,30,149,149,1,20160731,20160831,0
qR1Mchf3cIBcwiitIKQRURXnBvKvCaiyKJ9bI8Pq9mY=,39,30,149,149,1,20161031,20170127,0
mgAzKgle7xzBGi987ewBjpfFVqshY2aYUEs3tgxbXYU=,33,30,149,149,1,20160831,20160930,0
of4+eRhzHu3pnLIhPtultyxZPq8mKdP+0/61dzAmi0s=,31,30,149,149,1,20160831,20160930,0
pmGtRANd79yIDyNm/saTFjZGxmTmoQ/ay/pAW84dTjs=,39,30,149,149,1,20160930,20161105,0
pORibQs9TaMyzoHpxP2SHUswwOEly6/7gNFmEoQgxog=,41,30,149,149,1,20160807,20160907,0
sQ+62aH98Swq4DVhqngKDPwRxkB7Q++rPd8C2pPzhBo=,41,30,129,129,1,20160814,20160914,0
/jAgUfL2D0cJczCChSAxDrfzaHa/vfdtCrkn66pkyXE=,41,30,149,119,1,20151006,20161001,0
Ivjr4k53mKAG6CT2mGlVSIzQ+6TGBrP8OzU1xW3ngxM=,41,30,99,99,1,20160802,20160902,0
EFvwuL6Qv82aISVe4oxv9L1EdwzrTYygil02AIWCtEM=,41,30,99,99,1,20161202,20170102,0
G8bK3ek8uW1fMeq/b94pVXmY1oxfPkpS0F7ZWb0sw6E=,41,30,99,99,1,20160919,20161125,0
VJFAsKq3jo8mx9vYuXDTKMLDlDCFBRU53nfgMWCQ1z8=,41,30,99,99,1,20160924,20161024,0
HLWuGq8y09S83rVXsKBG1fI2R8baNaeWB4h1tmmO+PQ=,41,30,99,99,1,20160911,20161011,0
KGwy9Gl/vFGefgJ4hw6LtghHyS8SELeOyC6iB6Bb+VY=,39,30,149,149,1,20161031,20161214,0
UbZ+/OZtw5uC5DtBNa79Y4owgc9/7pMl50+1UY6jIJ8=,39,30,149,149,1,20160731,20160917,0
8L8D7hOGMKlRCMvzsudB8xWdZ2+SHLRa8H9YROFbDFg=,41,30,149,149,1,20160905,20161006,0
7DbVnPBleH6zPLaNgJ2HMeyGfbnlxspgzUf9AqwDXi0=,40,30,149,149,1,20161010,20161109,0
zNVKDcTT2SD1LSoEuPxMpzL8pQX3PFzc1IDgH1pAOWI=,37,30,149,149,1,20161228,20170127,0
7HLJinw3CUWxm+fMb7CzGgKZfVh6ELUG9uH380rAASs=,40,30,149,149,1,20160902,20161002,0
DMZiYivpwnHFJCGBosrOpyS3ccHLNm/3NNAXhrwJTpM=,37,30,149,149,1,20161221,20170120,0
WYzAogxzXOlhNO3zj+UeGENHJZynHyiThuqGjp3ptOQ=,37,30,149,149,1,20160702,20160801,0
8H2TFVsoKB6tfXa0mF0QIR9ey56wPf7w4GmIYb0e6Bs=,41,30,99,99,1,20160710,20160810,0
vhrOrZhy5Nj2sUC7N32WeLS8PpCfRKozjX26SQ3rQHA=,39,30,149,149,1,20160921,20161020,0
TWPE6E8ZXRuNRXMJa50hV+6KBxc8iF3cuYMxz9bU6sk=,37,30,149,149,1,20161211,20170110,0
zuWtuwUVhXcBm5qUwsBuhmHAkaL7giLYt01ewS/JOXc=,41,30,99,99,1,20161203,20170108,0
P2SLXXrQJ56nr6IRdTKUgMe/Cv9hwN1t8tgGq8FzY9g=,41,30,99,99,1,20161220,20170120,0
y7zlC4JnBd5Gs4qYyrI3IBxr2OlXGdBNaGw2Y4f7w80=,41,30,99,99,1,20160709,20160809,0
t26nsiqSv0lCkJn4ZsbOaInejHPYizpNyRktwBn8uNY=,38,30,149,149,0,20161115,20161215,0
RnVU7G5fm6aXK5t0GLG2QKkXrVtHMJSEhuFvcNIC7Wc=,41,30,99,99,1,20161026,20161125,0
R1EtYMKOVwMaGD3KVNVWOGGcg/rJjwDEZ5LVvh5exrg=,41,30,99,99,1,20161121,20161220,0
l6UkPKuwUqyNTNGBO0//FOIepeK6o4ZlNsrmVSkJ0vI=,41,30,99,99,1,20161212,20170112,0
A595rKK4n6o+fhUaT2MiQ+j8UbrgZqhQ63ytt9s3OUQ=,41,30,99,99,1,20161031,20161130,0
t5Yln+fzTIiq2LzrOyrpabVLfjEZ3aMMuPjIdwzj6EE=,40,30,149,149,1,20161201,20161231,0
k5mrUY18sX4BQvP6fsXwhA1kk9hR6ex6Lmjfh8bdq2I=,34,30,149,149,1,20161231,20170131,0
7DbVnPBleH6zPLaNgJ2HMeyGfbnlxspgzUf9AqwDXi0=,40,30,149,149,1,20160810,20160909,0
OhxpJXBDt5aslrS9cmAXwGTtCrfCCCn3GEBKOISImQ0=,41,30,99,99,1,20161220,20170119,0
oj1tyfKhB5pwgN2v+5ywglOWz13//9Sp8PWDshykmRY=,41,30,149,149,1,20160726,20160826,0
zOSEr8eq4mmqXKce+QJ+zVUAig9/mWyeuJ6VteZGmxo=,40,30,149,149,1,20161211,20170110,0
WKXOEfdu84jfMzeoq8ULiME+3VBZrvXB937/nxogZus=,41,30,149,149,1,20160713,20160814,0
NSt/DK92HDOj82bt+93MzbrxRPqS/1fl0BxmyRNtuhE=,30,30,149,149,1,20161003,20161102,0
wdZt9MUl9xLnDpUFql7PhvtDzRRdCrzwCYidEjJ/Dq0=,36,30,180,180,1,20160815,20160914,0
nsu1kstxonaVB89idbrkEX/cHIxn/WNJeY9gVjf37OE=,41,30,149,149,1,20161202,20170102,0
mvR6kuZBcb2YbfPV4hbJuKMXy7Kt7mA2NA37zrTmsO0=,41,30,149,149,1,20161112,20161213,0
b2YaOZ7Jcmgh1AtmrtWihtrQ5injLwRt9bxrJ2CWPAM=,41,30,99,99,1,20161031,20161130,0
e/Xnc9Tah4BUcd7rijZuq8XiX5SDBQ2s+hznYmgQ6Mg=,40,30,149,149,1,20160712,20160811,0
hzUdoxFfVSMvLtPMYpV4QRTadCmdq96dZAkXnzRea4Q=,41,30,99,99,1,20160921,20161021,0
c6UWS5BfacQXcc1qxc/VFdNzHqn/VSP9G1f+U1uxmN4=,40,30,149,149,1,20161126,20161225,0
rVbqNaKPQVtj877th1GHvJchXy/3gqpLhMgkj952qdc=,41,30,99,99,1,20160715,20160815,0
xRpB2F7dn4XU7ZMSFEZeZnvd8ik2eAkbrKCuHUaS8Qg=,41,30,99,99,1,20160715,20160815,0
wKc+W50JQQtMsP/Rcba/Z48yo7up4XM8eq/t1QFVBcg=,41,30,99,99,1,20160923,20161023,0
qtRHVYKB41YA6xXX+IUH3FbbN7jra1MoX4AJwvtbfo8=,41,30,99,99,1,20161007,20161107,0
1qntdcAGrgJ/Aur+V154psyBv+a+WCoSfeCPvSgq2Kw=,36,30,180,180,1,20161014,20161113,0
vxfLGbfqo1cz7/TaIve7g0L/OmocD6Y2c/1aEUJMkAI=,41,30,99,99,1,20161219,20170119,0
TewxLsNcEhKJFQoayC9p6lVbjQ7W9MnngTRA49aAiVQ=,40,30,149,149,1,20161101,20161130,0
of4+eRhzHu3pnLIhPtultyxZPq8mKdP+0/61dzAmi0s=,31,30,149,149,1,20161130,20161231,0
+VgY2sBS3FmMqjMJHLGp9GvYTIH4AFjgjBqt1MWjE5M=,41,30,99,99,1,20160727,20160827,0
P9fFVMkkfg46RwbwbDu/LRLfplLumHmICEGzY4jm6sQ=,41,30,99,99,1,20161012,20161112,0
IaGs+IrSML537jg/lV1kxDZN1hOlMa67evw+IlRvkIs=,41,30,149,149,1,20160702,20160803,0
vDeYee+w4aoDcp7SyARkCewRtZq4WmN2TdrY2xaRHV0=,41,30,99,99,1,20161020,20161120,0
CoGu1Qh55sHpU8y4PeukvAFPcOKDulWoabZTqcmOc1Q=,38,450,1788,1788,0,20150629,20160921,0
bj4BtWBmN6+PgQ8yJYPlOaZ6mUmLpgadBhGRmo7oSKw=,41,30,99,99,1,20161115,20161215,0
/T7mPTVaeU93v2LxhTbshjZ3cBX6kL/R8cdS/HNLLrc=,40,30,149,149,1,20161211,20170111,0
OcRMlfPwgiCPEHT6t2lFHCnTEqbdZtyhw40vsCNh6sM=,41,30,99,99,1,20160722,20160822,0
RfvJIue264ZuupwbTzj4yfOQwlFxPNMS04rmmN6+RjM=,39,30,149,149,1,20161130,20170127,0
Bg2119R8OIIa+fFUOXnE0CqdvrkA19Varwo4VeZb1wE=,39,30,149,149,1,20160930,20161118,0
nTUwxmu7FlGTzf7wZoJDv8P8rJoC+cXYiSc/mz/rj64=,41,30,99,99,1,20161225,20170125,0
aEVQ/UxN4ZWz9a54QyE5ecS6QweVzl5pUwVtA6WdrRQ=,41,30,149,149,1,20161009,20161109,0
myDpx8Agv2Vw97kY+il87NICSP19L6vvtxrXVw15f+Q=,41,30,99,99,1,20160923,20161023,0
W449ZRxCYNEjxR0bRYb91QfcEg7HXEe1GJ6+mG/Q/IU=,41,30,99,99,1,20160923,20161023,0
uHBNoWXcHvqp7tfJFjNG8U5dR6XTS3ztPMX+hWWhR8k=,41,30,99,99,1,20160816,20160916,0
hTqAZcpLhFs+sCfPvHRb0Qr/CdrB0XlUgsWKW5ZZuIA=,41,30,99,99,1,20161111,20161211,0
lJO7GxHlLabMxRfy6XVeQrkrq6Ikxwx01jjpmeONFUc=,41,30,129,129,1,20161221,20170121,0
rRMWFJ2kGx0qtFlDCJeCd9ppIsch4X84t3jcTOsS+eM=,41,30,99,99,1,20161224,20170124,0
pOqZ2ZSTUfhnfxUpMzxxE9oywxqID1LCpJ7qTJSuxfw=,33,30,149,149,1,20160831,20160930,0
j2dGO+QmV3RHX6G7kNHew1HTTjC8z/95lEFkddDGnoA=,41,30,99,99,1,20160930,20161031,0
1ifZkAGUR8Tywf+KoLVCL1e/jMx7pbykp5pKlELmPzc=,38,30,149,149,0,20161121,20161221,0
c/3uy110uQ9EJPZ+pVtIli5kHJnhXrpJ+G5tU/SmqXk=,40,30,149,149,1,20160902,20161001,0
l9eYE6XpIcccp9LAIzYcMbmJGAhB83jW1ogoyJHJbEo=,41,30,99,99,1,20160903,20161003,0
MNJ6q6jkfwi6wZQIm21c+1PR8kJKtg4scYybI00P5jg=,41,30,149,149,1,20160710,20160811,0
reKmNYg+m8wsYenXFth1XceWSMjSNuvyXlllZlj4isU=,41,30,129,129,1,20160919,20161020,0
+D9oj86A76BlGRdg5cbC3mzHUwgvU2yCSYnue3mUn40=,41,30,99,99,1,20160725,20160825,0
UPuRC9l631ev0iAA78ytpMepZ5AJnEHJIJsfipRSmac=,38,30,149,149,0,20161020,20161121,0
d6XMPMDEwmUWWrmOAqD4964MX+7qvnqNDapduEu4Y30=,37,30,149,149,1,20161121,20161220,0
ejsJ4AcN4naaTX9MQ5okN89xI+LlgPuPLCuyknHUKSQ=,41,30,99,99,1,20161016,20161117,0
ra0Emz6S+7/wYyBF78wUnKQgqhTLdR9Bb3Sv5LjR8KA=,40,30,149,149,1,20160926,20161025,0
q3AwfYI9d0y2uWQN1tEzCYYlrxg15ao9PxVGCJ9/SE0=,41,30,99,99,1,20161211,20170111,0
juRBoBJUdkVOgpjJOfdrJj7nVZxh73Vu1eiYOK/bNbI=,38,30,149,149,0,20161214,20170117,0
EJ6svAakO2Xt92Syd7v3CVqSyFQih1K18FHJsEAfK9E=,41,30,149,149,1,20161003,20161103,0
Kh2NKxWSkmY/JFxXujonjkxTjOlHCTb9vhv5R2D4wvc=,41,30,99,99,1,20161119,20161219,0
euCi08UbkSw5xSeeiKy0PbBbxDBHLvf8BCaGtO8sEGE=,33,30,149,149,1,20161031,20161130,0
0g2wpVhTCOAUwMyOS+Uw3JNilLNCHEFEj9AhAuUywyk=,41,30,99,99,1,20160831,20160930,0
uvCsBjByx9Sbt3r1DpzOTj+g40/753PzurHMUI8tBzg=,41,30,99,99,1,20161130,20170101,0
LKmC6+0qJoEmcAZheYQKLFXAIcOoA5wcoOlC9UZIpAE=,40,30,149,149,1,20161201,20161231,0
x4aRAfLRbo/OEtThyb0lKXWOb3DK6EP66o/FsbtTtZ4=,31,30,149,149,1,20160731,20160831,0
gQWtIO0jpDhsbmWFzEEv0Hct8juy+JZHMAojKdsQvYM=,41,30,149,149,1,20160731,20160901,0
mwDcZvLiV1KzifkGvqb+l8Xq5uuqxBzXIuL5Lw4+DC4=,41,30,99,99,1,20161215,20170115,0
4ZP3F8sYsV4yNXoYOakESSy96v/UlVm87cAhF/w/ckI=,41,30,99,99,1,20160918,20161018,0
lzl3QcsL2uJ8d3sSs2YCsWpolcofyo+0loZqvMgZqy0=,41,30,149,149,1,20160720,20160820,0
YOofkUGZrUmZ4Wt9gKLw0zSPyHxD6e622Nbpf13UEdM=,41,30,99,99,1,20160914,20161014,0
GZ0mYrrs7Kbw1fNWN4G9B9sdY9CdZhG6xqDvqovFF1Q=,36,30,180,180,1,20161009,20161108,0
VwsGYou94P+NwKmJDDQIgU7B5AcNO87JsXho8zxQvZM=,38,30,149,149,0,20160918,20161018,0
doAo8NdF19eQSdEIjqqM42nX8oFsoyiX83lkmNzDUMA=,40,30,149,149,1,20160928,20161027,0
z6HR0Y+WARvv4AqqLA9nAzxpwNlix53A/384wAuGJlQ=,34,30,149,149,1,20161031,20161130,0
CdAI6I+aKZEN7pFpj7xH6yUFNqkuk7iWrvvoaPPCjD8=,31,30,149,149,1,20160930,20161103,0
OG9aLXGl6lzkxgK/0JUrXzHJ28MeguWj3DLZWpmihF0=,31,30,149,149,1,20160930,20161031,0
5nN74P5cJEXTiYpwabOU3LFbS9dQm5+bwyuhWlyIps0=,39,30,149,149,1,20160930,20161123,0
o6SKi/kTFO5qhrcI+O+lHuGaqSk7lDlw18YsTSHFG7E=,41,30,99,99,1,20161215,20170115,0
A3VlnWd370N2A8Q1NdvsWIPKWbiybhPEy3msmLoNc20=,41,30,99,99,1,20161108,20161208,0
qRUJIs4Wi0r0HTHm8xpnnC3Gg+7DZJB4Z8SU37l5dNQ=,41,30,99,99,1,20161113,20161213,0
wwyUwev1Z3NYx5pywMAapFExodJ9fd4FhX3sRVdM6/g=,41,30,129,129,1,20160701,20160801,0
GQAIgkLn8WayAcokQjwkgv/HttAt3aej2rigpV9SXvw=,41,30,129,129,1,20160804,20160904,0
E3EOvZBJYu/jHbtuSdBqDTD24luGr44jzEGxMr9wRMY=,33,30,149,149,1,20160831,20160930,0
9Q3T6NEhtHADKZe+USXKrRIPAbEqNUFpN8RoVIeJnpY=,37,30,149,149,1,20170101,20170131,0
CLUv54UZumw//Ozapp262ZjWf2y5Az1hAXsOvSVBYJc=,36,30,180,180,0,20161022,20161121,0
KiiM9lE2VtuQzom4gJpPIy8IvHwKK6OkW9/lI9bk0oc=,40,30,149,149,1,20160726,20160828,0
G/qruBjPe5Fw8jNwG5n31FynGLH2vKMnu8nCYW5sCQw=,41,30,99,99,1,20160809,20160909,0
fBBNKJSgQyg1uSVv5VCUMOQMdfCZrrGmB+niCUXkHek=,41,30,99,99,1,20160806,20160906,0
/9sVJt1of04voaT1CnNUsHirSQFaVpejUbZi/pTLjmM=,36,30,180,180,1,20161109,20161208,0
+ndv21XRgYbUtd8yGYRRcKmnxEp/RBIBbBc1SPaV4v8=,41,30,149,149,1,20160705,20160806,0
czomzBPMLOtdT0lTMRmPxRJ3Y1gVmSXux0vEiKIRy/c=,41,30,99,99,1,20161212,20170112,0
38I9RK7NBtzkTIaBSrF09z/KIXK44Ek2fC7FN65XDwk=,36,30,180,180,1,20161007,20161106,0
taWG/73GKrMRUEe3+AyfjmRcyaZO7X7oXDTzNRMHKkM=,41,30,99,99,1,20161211,20170111,0
0hyd/864OI1sr/DIyDalIIYMS93vcxyCmZ/DqpUdCAY=,41,30,149,149,1,20160718,20160818,0
SYwKul3dmWSkD3eXXMQbqT6oA6CsgOnirQnzFtPz2jE=,41,30,149,149,1,20160804,20160804,1
MGcmjQVfPR+HJ2GS+GUQ4Vmo9pvaXZCT+e3TaET50zk=,41,30,99,99,1,20161108,20161208,0
cuLTWVrl4MBMIF+w3Jx/Yb5Y0uwrOayxoIBEcYOhVng=,40,30,149,149,1,20160822,20160921,0
V/cIF31qpSMVJ5tEfxm4ojE087XZRlUWFjw3WYx15Kk=,41,30,149,149,1,20160914,20161015,0
Kh2NKxWSkmY/JFxXujonjkxTjOlHCTb9vhv5R2D4wvc=,41,30,99,99,1,20160819,20160919,0
HG8CBeyCSSz5Mbf2KD+nPfzuxWXBoeBwQlPKCp0p8H0=,41,30,149,149,1,20160707,20160807,0
oYn2UjIa8FsSvTVJqBPZinxV0Zc+mxtPvLEHtcUeBTc=,39,30,149,149,1,20160831,20161018,0
m7jY8L8vQMg8znBSx6tJh4bNAVaJx9Yfue8gs9G1zrE=,41,30,99,99,1,20160809,20160909,0
OXpysciNDi5EY+svsWDD0qM5ic45fWVTrtq4iyMwHyg=,37,30,149,149,1,20161021,20161120,0
y3cTGgAjhlQGbaen95Uyz0eAj+3TkhJV6dzkFEDt/zk=,41,30,99,99,1,20161108,20161208,0
PVmS4pPLk6VTS7Mx9jW/XJwm9oXRw53mXHR002gasIg=,41,30,149,149,1,20161023,20161124,0
xL6WCKY4/CoBCmNdjw5lLxpQyFrxRdmlGGy/SJk8Aq8=,36,30,180,180,1,20160717,20160819,0
j2Q5qeRAcHdQZ/FSTecNS2ce1WtnHFgBF5kI2ivr4d8=,38,30,149,149,0,20161219,20170118,0
7TvvNQgfJutqWfPVe5I+oCOOdRFe0hlloZmBmYdIQVU=,40,30,149,149,1,20160901,20161006,0
fOr+BcwQenBjdWQxi2ch5i3rsryshtTzHmqOa5cvrwQ=,34,30,149,149,1,20161231,20170131,0
T6PFL8IjwtgVEMoHxsFfKlK92bSQdF2sWU+n+5xxGJ4=,34,30,149,149,1,20160731,20160831,0
VSUcRu9e+ox9jp9WqoFxO3aWRMM5BYmfmGC81YtPol4=,41,30,99,99,1,20161004,20161104,0
8CXQWkzu/LqU7nx0oh/hkPsOwveoAWrqd5HtFymOthA=,41,30,129,129,1,20160604,20160902,0
A3VlnWd370N2A8Q1NdvsWIPKWbiybhPEy3msmLoNc20=,41,30,99,99,1,20161008,20161108,0
AHDsH1gEGeCo3uC3kw/JWdGjFB+DW+Dbw5hX2iW5TUI=,41,30,99,99,1,20161009,20161108,0
q996Fm0A9CObw0zLEy2/ZnxNXflk7fecfy3HhAJe/h8=,41,30,149,149,1,20161202,20170102,0
pORibQs9TaMyzoHpxP2SHUswwOEly6/7gNFmEoQgxog=,41,30,149,149,1,20161007,20161107,0
YZtTn8e3Ryk7nmrrdjqORKoJwJ4HHJNKSdOK0WuAumE=,40,30,149,149,1,20160809,20160807,1
j3zOnwq4U6yse2Mwqjf8IwmSeX7X+NYZK54e9HyZtsw=,41,30,129,129,1,20150628,20160831,0
SyrKkYQnFwaYMLIOcRVWEbct6yKCZE98P1+Xisfp8lQ=,41,30,99,99,1,20161109,20161209,0
gqzkCZa9yRFjJhqxaketxd7EYfJvQkRNe7tI3v0tdu0=,37,30,149,149,1,20161110,20161210,0
+i05+7BqjT9huF9WeY+NTB843N9xmNLCx2O+rHXeZE4=,38,30,149,149,0,20160911,20161011,0
Y2TOCfYAfaBLJ1Jn8s8EGgdPK6pKJYyvgB/N2wLkti0=,41,30,149,149,1,20161101,20161202,0
n3TW9j+7wIJaFkq349t8rB3dkKj/oLQ7ogPMYLW8FMM=,41,30,149,149,1,20161210,20170110,0
8gCQLCjriiL8Y1r6EPeih3SagxH+7HCjxJVe7B1yLPs=,33,30,149,149,1,20160831,20160930,0
6MRScaM6B4xNN0wX3YCd6wAh6RHb8UEB7pqmWEYOH28=,39,30,149,149,1,20161130,20170109,0
8JWbcRtQ+jtJ19OosSvxD2DT57fiF9F7rMh88p7KULo=,39,30,149,149,1,20161130,20170103,0
IO0MUZgsdxgRb0VCKtgVA6vNuw0z2bqZ45AoiOMHGaU=,21,30,149,149,1,20161130,20170119,0
xPrGwxhfoa7J1+T3ct9B1pky09ZW4r8LwvEZO4biaQw=,41,30,99,99,1,20160930,20161031,0
nEHQe8SCtTkqg5VFBTAO1uR9BIK008uHccuwd5RnZZU=,38,30,149,149,0,20161005,20161104,0
rPRJoD80imprjaFdUimwrETeqlFTYGUUOeNExHuENaA=,41,30,99,99,1,20160926,20161026,0
gXjKEoMBcT9ZSMx/Xn8qRa8Lh/pHfYlcLwnS5VoJf/4=,40,30,149,149,1,20160916,20161026,0
3xbq2V6cdUT4EO6WGk8pMARIWn0F4+ES8k+o4KjqaWI=,41,30,149,149,1,20160810,20160910,0
gEdv6u+98TtJwz+euut/dbKVc1CLPT08IqAan0O6rcE=,23,30,149,149,1,20160930,20161031,0
zxfefWZsaU4vJ17waWQXchfdJtIgU4ZSmGosCN5r3tg=,41,30,99,99,1,20160906,20161006,0
AejWAncFFM3zxGdr1h9ILXFVc/HSvh/nS2KlYDNdA2Q=,41,30,99,99,1,20160925,20161025,0
xIfy9rqN+l5+cIdnKhOjGFy7I1sNJja3x7O7n6GqnUA=,41,30,99,99,1,20160727,20160827,0
wM2sGchuQJ+wrZbsV4Gz0GjYVrlpEUHosORbvPHR48k=,41,30,99,99,1,20161221,20170121,0
O4r26+3zkCpFmTQ140gTB2GboksS8p8E9flFQSC4tKU=,41,30,99,99,1,20160910,20161010,0
T6nABPRwDzn/vpkgr4kSuryl1iwtHEFvl9V6C/kDPgE=,41,30,99,99,1,20161120,20161220,0
P+L2bz0kynxke2kgqQ4p9Nyj5NA9uysLMbEchAA17IA=,41,30,129,129,1,20160705,20160806,0
1HVU00Y/Dcvb4NGgmO7qo6CaF3jCO1yD7UnOHHW8kOA=,41,30,99,99,1,20160913,20161013,0
RRbW3etFIB6qjrKuVcr3JqJPXmRl7kpgSlfj7YVA418=,40,30,149,149,1,20160910,20161009,0
xTRS3sxEvIdQrnruZMpMRw6E9u+jwQVBONY5bZkDBsw=,41,30,99,99,1,20160731,20160831,0
SWouEcqDuWE4Cnm12W2XSRBSFo4HclIqA601L+6ZM9M=,41,30,99,99,1,20160923,20161023,0
J+wvuQOd3zY5jm5Rj9HJr1ZC6uR3aRnKbMeGJ2tkLgs=,36,30,180,180,0,20160914,20161014,0
snc8BgT8jFCYA1XTlKxPY0ud/pt8k/SHPBvAcwPNbEg=,41,30,149,149,1,20160811,20160911,0
Ud9dLzjrbPMY+yGMbDpGEjomuUpRe6MkmVoU6Vvxi/o=,41,30,99,99,1,20160827,20160927,0
